year_month,platform_name,media_type,avg_hours_per_user_per_month,monthly_active_users_millions,avg_sessions_per_user_per_month,retention_rate_pct,region
2019-02,CBS Evening News,Broadcast TV,46.49,8.13,2.0,0.6677,North America
2019-02,CBS Evening News,Broadcast TV,46.49,8.13,2.0,66.8%,Europe
2019-02,CBS Evening News,Broadcast TV,46.49,8.13,2.0,0.6677,APAC
2019-03,CBS Evening News,Broadcast TV,48.24,7.56,1.8,0.6842,North America
2019-03,CBS Evening News,Broadcast TV,48.24,7.56,1.8,0.6842,Europe
03/2019,CBS Evening News,Broadcast TV,48.24,7.56,1.8,0.6842,APAC
2019-04,CBS Evening News,Broadcast TV,51.94,7.72,1.9,0.6569,North America
2019-04,CBS Evening News,Broadcast TV,51.94,7.72,1.9,0.6569,Europe
2019-04,CBS Evening News,Broadcast TV,51.94,7.72,1.9,0.6569,APAC
2019-05,CBS Evening News,Broadcast TV,52.63,7.31,2.1,0.6565,North America
2019-05,CBS Evening News,Broadcast TV,52.63,7.31,2.1,0.6565,Europe
2019-05,CBS Evening News,Broadcast TV,52.63,7.31,2.1,0.6565,APAC
06/2019,CBS Evening News,Broadcast TV,49.85,7.29,1.9,0.6692,North America
2019-06,CBS Evening News,Broadcast TV,49.85,7.29,1.9,0.6692,Europe
2019-06,CBS Evening News,Broadcast TV,49.85,7.29,1.9,66.9%,APAC
2019-07,CBS Evening News,Broadcast TV,51.26,7.86,2.0,0.6713,North America
2019-07,CBS Evening News,Broadcast TV,51.26,7.86,2.0,67.1%,Europe
07/2019,CBS Evening News,Broadcast TV,51.26,7.86,2.0,0.6713,APAC
08/2019,CBS Evening News,Broadcast TV,52.47,7.51,2.0,0.6532,North America
2019-08,CBS Evening News,Broadcast TV,52.47,7.51,2.0,0.6532,Europe
2019-08,CBS Evening News,Broadcast TV,52.47,7.51,2.0,0.6532,APAC
2019-09,CBS Evening News,Broadcast TV,53.01,7.18,2.0,0.6604,North America
09/2019,CBS Evening News,Broadcast TV,53.01,7.18,2.0,0.6604,Europe
2019-09,CBS Evening News,Broadcast TV,53.01,7.18,2.0,0.6604,APAC
2019-10,CBS Evening News,Broadcast TV,48.62,7.17,2.2,0.6742,North America
2019-10,CBS Evening News,Broadcast TV,48.62,7.17,2.2,67.4%,Europe
2019-10,CBS Evening News,Broadcast TV,48.62,7.17,2.2,0.6742,APAC
2019-11,CBS Evening News,Broadcast TV,49.01,7.16,2.0,0.6465,North America
11/2019,CBS Evening News,Broadcast TV,49.01,7.16,2.0,64.7%,Europe
2019-11,CBS Evening News,Broadcast TV,49.01,7.16,2.0,0.6465,APAC
2019-12,CBS Evening News,Broadcast TV,50.72,7.55,1.9,0.661,North America
2019-12,CBS Evening News,Broadcast TV,50.72,7.55,1.9,0.661,Europe
2019-12,CBS Evening News,Broadcast TV,50.72,7.55,1.9,0.661,APAC
2020-01,CBS Evening News,Broadcast TV,46.22,7.63,1.8,0.6691,North America
2020-01,CBS Evening News,Broadcast TV,46.22,7.63,1.8,0.6691,Europe
2020-01,CBS Evening News,Broadcast TV,46.22,7.63,1.8,0.6691,APAC
2020-02,CBS Evening News,Broadcast TV,51.47,7.53,1.9,0.673,North America
2020-02,CBS Evening News,Broadcast TV,51.47,7.53,1.9,0.673,Europe
2020-02,CBS Evening News,Broadcast TV,51.47,7.53,1.9,0.673,APAC
2020-03,CBS Evening News,Broadcast TV,45.45,7.28,2.2,0.663,North America
2020-03,CBS Evening News,Broadcast TV,45.45,7.28,2.2,0.663,Europe
2020-03,CBS Evening News,Broadcast TV,45.45,7.28,2.2,0.663,APAC
04/2020,CBS Evening News,Broadcast TV,49.48,7.23,2.1,0.6467,North America
2020-04,CBS Evening News,Broadcast TV,49.48,7.23,2.1,0.6467,Europe
2020-04,CBS Evening News,Broadcast TV,49.48,7.23,2.1,0.6467,APAC
2020-05,CBS Evening News,Broadcast TV,46.03,7.76,2.2,0.6532,North America
2020-05,CBS Evening News,Broadcast TV,46.03,7.76,2.2,0.6532,Europe
2020-05,CBS Evening News,Broadcast TV,46.03,7.76,2.2,65.3%,APAC
2020-06,CBS Evening News,Broadcast TV,49.21,7.2,2.0,0.6498,North America
2020-06,CBS Evening News,Broadcast TV,49.21,7.2,2.0,0.6498,Europe
2020-06,CBS Evening News,Broadcast TV,49.21,7.2,2.0,0.6498,APAC
2020-07,CBS Evening News,Broadcast TV,48.6,7.24,2.0,64.8%,North America
2020-07,CBS Evening News,Broadcast TV,48.6,7.24,2.0,0.6481,Europe
2020-07,CBS Evening News,Broadcast TV,48.6,7.24,2.0,0.6481,APAC
08/2020,CBS Evening News,Broadcast TV,47.79,6.55,1.9,0.6576,North America
2020-08,CBS Evening News,Broadcast TV,47.79,6.55,1.9,65.8%,Europe
2020-08,CBS Evening News,Broadcast TV,47.79,6.55,1.9,0.6576,APAC
2020-09,CBS Evening News,Broadcast TV,45.21,6.66,1.9,0.6341,North America
09/2020,CBS Evening News,Broadcast TV,45.21,6.66,1.9,0.6341,Europe
2020-09,CBS Evening News,Broadcast TV,45.21,6.66,1.9,0.6341,APAC
2020-10,CBS Evening News,Broadcast TV,45.99,7.72,2.0,64.6%,North America
2020-10,CBS Evening News,Broadcast TV,45.99,7.72,2.0,0.6457,Europe
2020-10,CBS Evening News,Broadcast TV,45.99,7.72,2.0,0.6457,APAC
11/2020,CBS Evening News,Broadcast TV,48.1,7.15,1.9,0.6492,North America
2020-11,CBS Evening News,Broadcast TV,48.1,7.15,1.9,0.6492,Europe
11/2020,CBS Evening News,Broadcast TV,48.1,7.15,1.9,0.6492,APAC
12/2020,CBS Evening News,Broadcast TV,50.09,7.63,1.9,0.6322,North America
2020-12,CBS Evening News,Broadcast TV,50.09,7.63,1.9,0.6322,Europe
2020-12,CBS Evening News,Broadcast TV,50.09,7.63,1.9,0.6322,APAC
2021-01,CBS Evening News,Broadcast TV,46.52,6.77,1.9,0.6531,North America
2021-01,CBS Evening News,Broadcast TV,46.52,6.77,1.9,0.6531,Europe
2021-01,CBS Evening News,Broadcast TV,46.52,6.77,1.9,0.6531,APAC
02/2021,CBS Evening News,Broadcast TV,51.3,7.39,2.1,64.9%,North America
2021-02,CBS Evening News,Broadcast TV,51.3,7.39,2.1,64.9%,Europe
2021-02,CBS Evening News,Broadcast TV,51.3,7.39,2.1,0.6491,APAC
2021-03,CBS Evening News,Broadcast TV,49.07,6.83,2.0,0.6378,North America
2021-03,CBS Evening News,Broadcast TV,49.07,6.83,2.0,63.8%,Europe
2021-03,CBS Evening News,Broadcast TV,49.07,6.83,2.0,0.6378,APAC
2021-04,CBS Evening News,Broadcast TV,48.47,7.02,1.9,62.9%,North America
2021-04,CBS Evening News,Broadcast TV,48.47,7.02,1.9,0.6292,Europe
2021-04,CBS Evening News,Broadcast TV,48.47,7.02,1.9,62.9%,APAC
2021-05,CBS Evening News,Broadcast TV,46.49,6.93,1.9,0.6637,North America
05/2021,CBS Evening News,Broadcast TV,46.49,6.93,1.9,66.4%,Europe
2021-05,CBS Evening News,Broadcast TV,46.49,6.93,1.9,66.4%,APAC
2021-06,CBS Evening News,Broadcast TV,47.54,7.37,2.0,0.6657,North America
2021-06,CBS Evening News,Broadcast TV,47.54,7.37,2.0,0.6657,Europe
2021-06,CBS Evening News,Broadcast TV,47.54,7.37,2.0,0.6657,APAC
2021-07,CBS Evening News,Broadcast TV,47.4,7.06,2.0,0.644,North America
2021-07,CBS Evening News,Broadcast TV,47.4,7.06,2.0,0.644,Europe
2021-07,CBS Evening News,Broadcast TV,47.4,7.06,2.0,0.644,APAC
2021-08,CBS Evening News,Broadcast TV,47.18,6.11,2.0,64.8%,North America
2021-08,CBS Evening News,Broadcast TV,47.18,6.11,2.0,0.6478,Europe
2021-08,CBS Evening News,Broadcast TV,47.18,6.11,2.0,0.6478,APAC
2021-09,CBS Evening News,Broadcast TV,45.76,7.45,2.0,0.6333,North America
2021-09,CBS Evening News,Broadcast TV,45.76,7.45,2.0,0.6333,Europe
2021-09,CBS Evening News,Broadcast TV,45.76,7.45,2.0,0.6333,APAC
2021-10,CBS Evening News,Broadcast TV,50.07,6.56,2.0,0.6335,North America
2021-10,CBS Evening News,Broadcast TV,50.07,6.56,2.0,0.6335,Europe
2021-10,CBS Evening News,Broadcast TV,50.07,6.56,2.0,0.6335,APAC
2021-11,CBS Evening News,Broadcast TV,47.66,6.85,1.9,0.6251,North America
11/2021,CBS Evening News,Broadcast TV,47.66,6.85,1.9,0.6251,Europe
2021-11,CBS Evening News,Broadcast TV,47.66,6.85,1.9,0.6251,APAC
2021-12,CBS Evening News,Broadcast TV,44.66,6.74,2.0,0.6413,North America
2021-12,CBS Evening News,Broadcast TV,44.66,6.74,2.0,64.1%,Europe
12/2021,CBS Evening News,Broadcast TV,44.66,6.74,2.0,0.6413,APAC
2022-01,CBS Evening News,Broadcast TV,42.21,7.05,2.1,0.6385,North America
2022-01,CBS Evening News,Broadcast TV,42.21,7.05,2.1,0.6385,Europe
2022-01,CBS Evening News,Broadcast TV,42.21,7.05,2.1,0.6385,APAC
2022-02,CBS Evening News,Broadcast TV,46.54,7.04,2.1,0.6397,North America
2022-02,CBS Evening News,Broadcast TV,46.54,7.04,2.1,0.6397,Europe
2022-02,CBS Evening News,Broadcast TV,46.54,7.04,2.1,0.6397,APAC
2022-03,CBS Evening News,Broadcast TV,46.58,6.65,2.1,0.6567,North America
2022-03,CBS Evening News,Broadcast TV,46.58,6.65,2.1,0.6567,Europe
2022-03,CBS Evening News,Broadcast TV,46.58,6.65,2.1,0.6567,APAC
2022-04,CBS Evening News,Broadcast TV,46.58,6.27,2.0,0.6201,North America
04/2022,CBS Evening News,Broadcast TV,46.58,6.27,2.0,0.6201,Europe
2022-04,CBS Evening News,Broadcast TV,46.58,6.27,2.0,0.6201,APAC
2022-05,CBS Evening News,Broadcast TV,45.61,6.44,2.2,0.6334,North America
2022-05,CBS Evening News,Broadcast TV,45.61,6.44,2.2,0.6334,Europe
2022-05,CBS Evening News,Broadcast TV,45.61,6.44,2.2,0.6334,APAC
06/2022,CBS Evening News,Broadcast TV,46.6,6.25,1.9,63.0%,North America
2022-06,CBS Evening News,Broadcast TV,46.6,6.25,1.9,0.6299,Europe
2022-06,CBS Evening News,Broadcast TV,46.6,6.25,1.9,0.6299,APAC
2022-07,CBS Evening News,Broadcast TV,44.32,6.45,1.9,62.5%,North America
2022-07,CBS Evening News,Broadcast TV,44.32,6.45,1.9,0.6252,Europe
2022-07,CBS Evening News,Broadcast TV,44.32,6.45,1.9,0.6252,APAC
08/2022,CBS Evening News,Broadcast TV,44.73,6.37,2.2,60.0%,North America
08/2022,CBS Evening News,Broadcast TV,44.73,6.37,2.2,0.5997,Europe
2022-08,CBS Evening News,Broadcast TV,44.73,6.37,2.2,0.5997,APAC
2022-09,CBS Evening News,Broadcast TV,47.06,6.4,1.9,0.6282,North America
2022-09,CBS Evening News,Broadcast TV,47.06,6.4,1.9,0.6282,Europe
2022-09,CBS Evening News,Broadcast TV,47.06,6.4,1.9,0.6282,APAC
2022-10,CBS Evening News,Broadcast TV,48.16,7.06,2.1,0.6286,North America
2022-10,CBS Evening News,Broadcast TV,48.16,7.06,2.1,0.6286,Europe
10/2022,CBS Evening News,Broadcast TV,48.16,7.06,2.1,62.9%,APAC
2022-11,CBS Evening News,Broadcast TV,45.01,6.06,2.0,0.6219,North America
11/2022,CBS Evening News,Broadcast TV,45.01,6.06,2.0,0.6219,Europe
2022-11,CBS Evening News,Broadcast TV,45.01,6.06,2.0,0.6219,APAC
12/2022,CBS Evening News,Broadcast TV,43.64,6.37,2.0,0.6241,North America
2022-12,CBS Evening News,Broadcast TV,43.64,6.37,2.0,0.6241,Europe
2022-12,CBS Evening News,Broadcast TV,43.64,6.37,2.0,0.6241,APAC
2023-01,CBS Evening News,Broadcast TV,44.54,6.09,1.9,0.6168,North America
2023-01,CBS Evening News,Broadcast TV,44.54,6.09,1.9,0.6168,Europe
2023-01,CBS Evening News,Broadcast TV,44.54,6.09,1.9,0.6168,APAC
2023-02,CBS Evening News,Broadcast TV,46.29,5.75,2.1,0.6345,North America
2023-02,CBS Evening News,Broadcast TV,46.29,5.75,2.1,63.5%,Europe
2023-02,CBS Evening News,Broadcast TV,46.29,5.75,2.1,0.6345,APAC
2023-03,CBS Evening News,Broadcast TV,43.62,5.57,2.0,61.8%,North America
2023-03,CBS Evening News,Broadcast TV,43.62,5.57,2.0,0.6184,Europe
03/2023,CBS Evening News,Broadcast TV,43.62,5.57,2.0,61.8%,APAC
04/2023,CBS Evening News,Broadcast TV,42.09,6.17,2.1,0.6363,North America
2023-04,CBS Evening News,Broadcast TV,42.09,6.17,2.1,0.6363,Europe
2023-04,CBS Evening News,Broadcast TV,42.09,6.17,2.1,63.6%,APAC
2023-05,CBS Evening News,Broadcast TV,42.15,5.82,2.0,0.6167,North America
2023-05,CBS Evening News,Broadcast TV,42.15,5.82,2.0,0.6167,Europe
2023-05,CBS Evening News,Broadcast TV,42.15,5.82,2.0,0.6167,APAC
2023-06,CBS Evening News,Broadcast TV,44.88,6.11,2.2,0.6241,North America
2023-06,CBS Evening News,Broadcast TV,44.88,6.11,2.2,0.6241,Europe
2023-06,CBS Evening News,Broadcast TV,44.88,6.11,2.2,62.4%,APAC
2023-07,CBS Evening News,Broadcast TV,45.41,6.23,2.0,0.6162,North America
2023-07,CBS Evening News,Broadcast TV,45.41,6.23,2.0,0.6162,Europe
2023-07,CBS Evening News,Broadcast TV,45.41,6.23,2.0,0.6162,APAC
2023-08,CBS Evening News,Broadcast TV,46.03,6.03,2.0,0.6175,North America
2023-08,CBS Evening News,Broadcast TV,46.03,6.03,2.0,0.6175,Europe
2023-08,CBS Evening News,Broadcast TV,46.03,6.03,2.0,61.7%,APAC
2023-09,CBS Evening News,Broadcast TV,42.56,5.78,2.0,0.6192,North America
09/2023,CBS Evening News,Broadcast TV,42.56,5.78,2.0,0.6192,Europe
2023-09,CBS Evening News,Broadcast TV,42.56,5.78,2.0,0.6192,APAC
2023-10,CBS Evening News,Broadcast TV,44.45,6.0,1.9,0.6272,North America
10/2023,CBS Evening News,Broadcast TV,44.45,6.0,1.9,0.6272,Europe
10/2023,CBS Evening News,Broadcast TV,44.45,6.0,1.9,0.6272,APAC
2023-11,CBS Evening News,Broadcast TV,46.76,5.61,2.0,0.6183,North America
11/2023,CBS Evening News,Broadcast TV,46.76,5.61,2.0,0.6183,Europe
2023-11,CBS Evening News,Broadcast TV,46.76,5.61,2.0,0.6183,APAC
12/2023,CBS Evening News,Broadcast TV,41.64,6.24,1.8,0.6258,North America
2023-12,CBS Evening News,Broadcast TV,41.64,6.24,1.8,0.6258,Europe
2023-12,CBS Evening News,Broadcast TV,41.64,6.24,1.8,0.6258,APAC
2024-01,CBS Evening News,Broadcast TV,44.13,5.34,2.2,0.6023,North America
2024-01,CBS Evening News,Broadcast TV,44.13,5.34,2.2,0.6023,Europe
2024-01,CBS Evening News,Broadcast TV,44.13,5.34,2.2,60.2%,APAC
2024-02,CBS Evening News,Broadcast TV,41.85,5.7,2.2,0.609,North America
2024-02,CBS Evening News,Broadcast TV,41.85,5.7,2.2,0.609,Europe
02/2024,CBS Evening News,Broadcast TV,41.85,5.7,2.2,0.609,APAC
2024-03,CBS Evening News,Broadcast TV,39.24,5.71,2.2,62.5%,North America
2024-03,CBS Evening News,Broadcast TV,39.24,5.71,2.2,0.625,Europe
2024-03,CBS Evening News,Broadcast TV,39.24,5.71,2.2,0.625,APAC
04/2024,CBS Evening News,Broadcast TV,42.58,5.63,2.2,0.63,North America
2024-04,CBS Evening News,Broadcast TV,42.58,5.63,2.2,0.63,Europe
04/2024,CBS Evening News,Broadcast TV,42.58,5.63,2.2,0.63,APAC
2024-05,CBS Evening News,Broadcast TV,44.04,5.73,2.0,60.8%,North America
05/2024,CBS Evening News,Broadcast TV,44.04,5.73,2.0,60.8%,Europe
2024-05,CBS Evening News,Broadcast TV,44.04,5.73,2.0,60.8%,APAC
2024-06,CBS Evening News,Broadcast TV,43.23,6.38,1.9,0.6158,North America
2024-06,CBS Evening News,Broadcast TV,43.23,6.38,1.9,0.6158,Europe
2024-06,CBS Evening News,Broadcast TV,43.23,6.38,1.9,0.6158,APAC
2024-07,CBS Evening News,Broadcast TV,45.21,6.02,2.1,0.6129,North America
07/2024,CBS Evening News,Broadcast TV,45.21,6.02,2.1,61.3%,Europe
2024-07,CBS Evening News,Broadcast TV,45.21,6.02,2.1,61.3%,APAC
2024-08,CBS Evening News,Broadcast TV,40.13,5.88,1.8,0.5997,North America
2024-08,CBS Evening News,Broadcast TV,40.13,5.88,1.8,0.5997,Europe
2024-08,CBS Evening News,Broadcast TV,40.13,5.88,1.8,0.5997,APAC
2024-09,CBS Evening News,Broadcast TV,42.93,6.62,2.0,0.5856,North America
2024-09,CBS Evening News,Broadcast TV,42.93,6.62,2.0,0.5856,Europe
2024-09,CBS Evening News,Broadcast TV,42.93,6.62,2.0,58.6%,APAC
2024-10,CBS Evening News,Broadcast TV,43.41,5.88,1.9,0.6019,North America
2024-10,CBS Evening News,Broadcast TV,43.41,5.88,1.9,0.6019,Europe
2024-10,CBS Evening News,Broadcast TV,43.41,5.88,1.9,0.6019,APAC
2024-11,CBS Evening News,Broadcast TV,42.49,5.59,2.1,0.5801,North America
2024-11,CBS Evening News,Broadcast TV,42.49,5.59,2.1,58.0%,Europe
2024-11,CBS Evening News,Broadcast TV,42.49,5.59,2.1,58.0%,APAC
2024-12,CBS Evening News,Broadcast TV,43.83,5.8,2.1,0.6033,North America
2024-12,CBS Evening News,Broadcast TV,43.83,5.8,2.1,0.6033,Europe
2024-12,CBS Evening News,Broadcast TV,43.83,5.8,2.1,60.3%,APAC
2015-01,Fox News,Cable TV,50.45,3.27,3.2,0.747,North America
2015-01,Fox News,Cable TV,50.45,3.27,3.2,0.747,Europe
2015-01,Fox News,Cable TV,50.45,3.27,3.2,0.747,APAC
2015-04,Fox News,Cable TV,50.34,3.03,3.0,0.7343,North America
2015-04,Fox News,Cable TV,50.34,3.03,3.0,0.7343,Europe
2015-04,Fox News,Cable TV,50.34,3.03,3.0,73.4%,APAC
2015-06,Fox News,Cable TV,47.84,2.76,2.8,73.7%,North America
2015-06,Fox News,Cable TV,47.84,2.76,2.8,0.7368,Europe
2015-06,Fox News,Cable TV,47.84,2.76,2.8,73.7%,APAC
07/2015,Fox News,Cable TV,53.65,3.35,2.8,76.3%,North America
2015-07,Fox News,Cable TV,53.65,3.35,2.8,0.7632,Europe
2015-07,Fox News,Cable TV,53.65,3.35,2.8,76.3%,APAC
08/2015,Fox News,Cable TV,49.44,2.55,2.9,73.6%,North America
2015-08,Fox News,Cable TV,49.44,2.55,2.9,0.736,Europe
2015-08,Fox News,Cable TV,49.44,2.55,2.9,0.736,APAC
2015-09,Fox News,Cable TV,51.68,2.81,3.1,0.7527,North America
09/2015,Fox News,Cable TV,51.68,2.81,3.1,0.7527,Europe
09/2015,Fox News,Cable TV,51.68,2.81,3.1,0.7527,APAC
2015-10,Fox News,Cable TV,53.71,2.48,3.2,0.7536,North America
2015-10,Fox News,Cable TV,53.71,2.48,3.2,0.7536,Europe
2015-10,Fox News,Cable TV,53.71,2.48,3.2,0.7536,APAC
2015-11,Fox News,Cable TV,47.05,3.21,3.0,0.7434,North America
2015-11,Fox News,Cable TV,47.05,3.21,3.0,0.7434,Europe
2015-11,Fox News,Cable TV,47.05,3.21,3.0,0.7434,APAC
2015-12,Fox News,Cable TV,47.25,2.69,3.0,0.7595,North America
2015-12,Fox News,Cable TV,47.25,2.69,3.0,75.9%,Europe
12/2015,Fox News,Cable TV,47.25,2.69,3.0,0.7595,APAC
2016-01,Fox News,Cable TV,50.36,2.65,3.2,0.7302,North America
01/2016,Fox News,Cable TV,50.36,2.65,3.2,0.7302,Europe
2016-01,Fox News,Cable TV,50.36,2.65,3.2,0.7302,APAC
2016-02,Fox News,Cable TV,46.0,2.76,3.0,0.7373,North America
2016-02,Fox News,Cable TV,46.0,2.76,3.0,73.7%,Europe
2016-02,Fox News,Cable TV,46.0,2.76,3.0,73.7%,APAC
2016-03,Fox News,Cable TV,48.24,2.99,3.1,0.7429,North America
2016-03,Fox News,Cable TV,48.24,2.99,3.1,0.7429,Europe
2016-03,Fox News,Cable TV,48.24,2.99,3.1,74.3%,APAC
04/2016,Fox News,Cable TV,46.53,2.78,3.1,0.7469,North America
2016-04,Fox News,Cable TV,46.53,2.78,3.1,0.7469,Europe
2016-04,Fox News,Cable TV,46.53,2.78,3.1,74.7%,APAC
2016-05,Fox News,Cable TV,45.65,2.96,3.0,0.7142,North America
2016-05,Fox News,Cable TV,45.65,2.96,3.0,0.7142,Europe
2016-05,Fox News,Cable TV,45.65,2.96,3.0,0.7142,APAC
2016-06,Fox News,Cable TV,52.1,2.56,3.1,0.7247,North America
2016-06,Fox News,Cable TV,52.1,2.56,3.1,0.7247,Europe
2016-06,Fox News,Cable TV,52.1,2.56,3.1,0.7247,APAC
2016-07,Fox News,Cable TV,45.11,2.65,2.9,0.738,North America
2016-07,Fox News,Cable TV,45.11,2.65,2.9,73.8%,Europe
2016-07,Fox News,Cable TV,45.11,2.65,2.9,0.738,APAC
2016-08,Fox News,Cable TV,47.63,3.05,3.0,0.7352,North America
2016-08,Fox News,Cable TV,47.63,3.05,3.0,0.7352,Europe
2016-08,Fox News,Cable TV,47.63,3.05,3.0,0.7352,APAC
2016-09,Fox News,Cable TV,47.32,2.93,3.1,0.7288,North America
09/2016,Fox News,Cable TV,47.32,2.93,3.1,0.7288,Europe
2016-09,Fox News,Cable TV,47.32,2.93,3.1,72.9%,APAC
2016-10,Fox News,Cable TV,46.91,2.76,3.0,0.7191,North America
2016-10,Fox News,Cable TV,46.91,2.76,3.0,71.9%,Europe
10/2016,Fox News,Cable TV,46.91,2.76,3.0,0.7191,APAC
2016-11,Fox News,Cable TV,46.18,2.47,3.0,0.7306,North America
2016-11,Fox News,Cable TV,46.18,2.47,3.0,0.7306,Europe
2016-11,Fox News,Cable TV,46.18,2.47,3.0,73.1%,APAC
2016-12,Fox News,Cable TV,49.27,2.66,3.1,0.7311,North America
12/2016,Fox News,Cable TV,49.27,2.66,3.1,73.1%,Europe
2016-12,Fox News,Cable TV,49.27,2.66,3.1,0.7311,APAC
2017-01,Fox News,Cable TV,48.49,2.54,3.1,72.7%,North America
2017-01,Fox News,Cable TV,48.49,2.54,3.1,0.7275,Europe
2017-01,Fox News,Cable TV,48.49,2.54,3.1,0.7275,APAC
2017-02,Fox News,Cable TV,47.51,2.15,3.3,0.7266,North America
02/2017,Fox News,Cable TV,47.51,2.15,3.3,72.7%,Europe
2017-02,Fox News,Cable TV,47.51,2.15,3.3,72.7%,APAC
03/2017,Fox News,Cable TV,46.68,2.55,3.0,0.7277,North America
2017-03,Fox News,Cable TV,46.68,2.55,3.0,0.7277,Europe
2017-03,Fox News,Cable TV,46.68,2.55,3.0,0.7277,APAC
04/2017,Fox News,Cable TV,49.69,2.38,3.1,0.7303,North America
2017-04,Fox News,Cable TV,49.69,2.38,3.1,73.0%,Europe
04/2017,Fox News,Cable TV,49.69,2.38,3.1,0.7303,APAC
2017-05,Fox News,Cable TV,46.92,2.85,3.1,0.7323,North America
05/2017,Fox News,Cable TV,46.92,2.85,3.1,0.7323,Europe
05/2017,Fox News,Cable TV,46.92,2.85,3.1,73.2%,APAC
06/2017,Fox News,Cable TV,44.81,2.99,3.0,0.7204,North America
2017-06,Fox News,Cable TV,44.81,2.99,3.0,0.7204,Europe
2017-06,Fox News,Cable TV,44.81,2.99,3.0,0.7204,APAC
2017-07,Fox News,Cable TV,47.15,2.68,3.0,73.2%,North America
2017-07,Fox News,Cable TV,47.15,2.68,3.0,0.7319,Europe
2017-07,Fox News,Cable TV,47.15,2.68,3.0,0.7319,APAC
2017-08,Fox News,Cable TV,44.66,2.6,3.2,0.7208,North America
2017-08,Fox News,Cable TV,44.66,2.6,3.2,0.7208,Europe
2017-08,Fox News,Cable TV,44.66,2.6,3.2,0.7208,APAC
2017-09,Fox News,Cable TV,48.01,2.46,3.0,74.3%,North America
2017-09,Fox News,Cable TV,48.01,2.46,3.0,0.7429,Europe
2017-09,Fox News,Cable TV,48.01,2.46,3.0,0.7429,APAC
2017-10,Fox News,Cable TV,49.25,2.66,3.1,72.2%,North America
10/2017,Fox News,Cable TV,49.25,2.66,3.1,0.7223,Europe
2017-10,Fox News,Cable TV,49.25,2.66,3.1,0.7223,APAC
2017-11,Fox News,Cable TV,49.04,3.01,3.0,0.7247,North America
11/2017,Fox News,Cable TV,49.04,3.01,3.0,72.5%,Europe
2017-11,Fox News,Cable TV,49.04,3.01,3.0,0.7247,APAC
2017-12,Fox News,Cable TV,45.36,2.78,3.0,72.4%,North America
2017-12,Fox News,Cable TV,45.36,2.78,3.0,72.4%,Europe
2017-12,Fox News,Cable TV,45.36,2.78,3.0,72.4%,APAC
2018-01,Fox News,Cable TV,48.53,3.11,2.9,0.7048,North America
2018-01,Fox News,Cable TV,48.53,3.11,2.9,0.7048,Europe
2018-01,Fox News,Cable TV,48.53,3.11,2.9,0.7048,APAC
2018-02,Fox News,Cable TV,46.02,2.76,3.2,0.7078,North America
2018-02,Fox News,Cable TV,46.02,2.76,3.2,0.7078,Europe
2018-02,Fox News,Cable TV,46.02,2.76,3.2,0.7078,APAC
03/2018,Fox News,Cable TV,47.05,2.67,2.8,69.8%,North America
2018-03,Fox News,Cable TV,47.05,2.67,2.8,0.6976,Europe
2018-03,Fox News,Cable TV,47.05,2.67,2.8,0.6976,APAC
2018-04,Fox News,Cable TV,46.66,2.01,3.0,72.1%,North America
2018-04,Fox News,Cable TV,46.66,2.01,3.0,72.1%,Europe
2018-04,Fox News,Cable TV,46.66,2.01,3.0,72.1%,APAC
2018-05,Fox News,Cable TV,52.49,3.33,3.0,0.7082,North America
2018-05,Fox News,Cable TV,52.49,3.33,3.0,0.7082,Europe
2018-05,Fox News,Cable TV,52.49,3.33,3.0,0.7082,APAC
2018-06,Fox News,Cable TV,47.89,3.14,2.7,69.3%,North America
2018-06,Fox News,Cable TV,47.89,3.14,2.7,0.6926,Europe
2018-06,Fox News,Cable TV,47.89,3.14,2.7,0.6926,APAC
2018-07,Fox News,Cable TV,44.56,2.8,3.2,0.713,North America
07/2018,Fox News,Cable TV,44.56,2.8,3.2,0.713,Europe
2018-07,Fox News,Cable TV,44.56,2.8,3.2,0.713,APAC
2018-08,Fox News,Cable TV,43.3,1.92,2.9,0.7156,North America
2018-08,Fox News,Cable TV,43.3,1.92,2.9,71.6%,Europe
2018-08,Fox News,Cable TV,43.3,1.92,2.9,0.7156,APAC
2018-09,Fox News,Cable TV,41.56,2.65,3.0,0.7139,North America
2018-09,Fox News,Cable TV,41.56,2.65,3.0,71.4%,Europe
2018-09,Fox News,Cable TV,41.56,2.65,3.0,0.7139,APAC
2018-10,Fox News,Cable TV,44.58,2.55,2.8,0.7013,North America
2018-10,Fox News,Cable TV,44.58,2.55,2.8,0.7013,Europe
2018-10,Fox News,Cable TV,44.58,2.55,2.8,0.7013,APAC
2018-11,Fox News,Cable TV,43.97,2.74,3.0,70.7%,North America
2018-11,Fox News,Cable TV,43.97,2.74,3.0,0.7072,Europe
2018-11,Fox News,Cable TV,43.97,2.74,3.0,0.7072,APAC
2018-12,Fox News,Cable TV,43.31,2.52,3.0,0.6812,North America
2018-12,Fox News,Cable TV,43.31,2.52,3.0,68.1%,Europe
